timestamp,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30
2024-01-03 04:00:00,,,,,,,,,,,,,,,,,,31.35140719921596,,,,,,,,,,29.29179544368384,,
2024-01-03 05:00:00,,,,,,,,,,,,,,,,,,43.50114164800451,,,,,,,,,,39.173587411677055,,
2024-01-03 06:00:00,,,,,,,,,,,,,,,,,,63.18858366867857,,,,,,,,,,69.95113499637525,,
2024-01-03 07:00:00,,,,,,,,,,,,,,,,,,84.06434012940733,,,,,,,,,,82.60506923194069,,
2024-01-03 08:00:00,,,,,,,,,,,,,,,,,,89.83356298797513,,,,,,,,,,111.77147928862266,,
2024-01-03 09:00:00,,,,,,,,,,,,,,,,,,93.52626157720387,,,,,,,,,,91.45349346627285,,
2024-01-03 10:00:00,,,,,,,,,,,,,,,,,,65.29005411155731,,,,,,,,,,65.80131255193706,,
2024-01-03 11:00:00,,,,,,,,,,,,,,,,,,71.67406534420857,,,,,,,,,,57.25689225716883,,
2024-01-03 12:00:00,,,,,,,,,,,,,,,,,,53.7991599854216,,,,,,,,,,56.387181435940654,,
2024-01-03 13:00:00,,,,,,,,,,,,,,,,,,41.335422465166914,,,,,,,,,,45.089225270396945,,
2024-01-03 14:00:00,,,,,,,,,,,,,,,,,,55.02065234243235,,,,,,,,,,55.51254395257685,,
2024-01-03 15:00:00,,,,,,,,,,,,,,,,,,76.19503201215497,,,,,,,,,,60.22352961096242,,
2024-01-03 16:00:00,,,,,,,,,,,,,,,,,,76.13142000665344,,,,,,,,,,63.399694513139565,,
2024-01-03 17:00:00,,,,,,,,,,,,,,,,,,97.02208437878103,,,,,,,,,,68.3114493774623,,
2024-01-03 18:00:00,,,,,,,,,,,,,,,,,,95.68770005761036,,,,,,,,,,96.51682060504153,,
2024-01-03 19:00:00,,,,,,,,,,,,,,,,,,86.61295397947654,,,,,,,,,,66.71351137013812,,
2024-01-03 20:00:00,,,,,,,,,,,,,,,,,,74.39269673469185,,,,,,,,,,,,
2024-01-03 21:00:00,,,,,,,,,,,,,,,,,,42.52339306521893,,,,,,,,,,35.91158482761681,,
2024-01-03 22:00:00,,,,,,,,,,,,,,,,,,32.285627647895616,,,,,,,,,,25.125817375944084,,
2024-01-03 23:00:00,,,,,,,,,,,,,,,,,,19.851967558542334,,,,,,,,,,18.50675024008727,,
2024-01-04 00:00:00,,,,,,,,,,,,,,,,,,11.140468757008254,,,,,,,,,,9.536089871423211,,
2024-01-04 01:00:00,,,,,,,,,,,,,,,,,,13.08478092863314,,,,,,,,,,13.526138196788901,,
2024-01-04 02:00:00,,,,,,,,,,,,,,,,,,16.578847011188746,,,,,,,,,,14.86309395180036,,
2024-01-04 03:00:00,,32.954245430723134,,,,,,,,,,,,,,,,16.00089345742002,,,,,,,,,,20.418415960886968,,
2024-01-04 04:00:00,,43.097767974398344,,,,,,,,,,,,,,,,32.59972538893456,,,,,,,,,,18.98955386923427,,
2024-01-04 05:00:00,,65.5042692534149,,,,,,,,,,,,,,,,43.3521334825873,,,,,,,,,,30.126373625929443,,
2024-01-04 06:00:00,,112.36315732050952,,,,,,,,,,,,,,,,84.77357018302229,,,,,,,,,,50.26778870577797,,
2024-01-04 07:00:00,,154.56893335892443,,,,,,,,,,,,,,,,91.73545493020495,,,,,,,,,,93.24269065578174,,
2024-01-04 08:00:00,,206.09720739444668,,,,,,,,,,,,,,,,88.42008961976616,,,,,,,,,,83.37116524794905,,
2024-01-04 09:00:00,,181.460142814186,,,,,,,,,,,,,,,,135.9413999812762,,,,,,,,,,85.57263315602997,,
2024-01-04 10:00:00,,147.86730095182332,,,,,,,,,,,,,,,,80.64242039518875,,,,,,,,,,76.00460910711931,,
2024-01-04 11:00:00,,99.32443671083782,,,,,,,,,,,,,,,,72.07779288840538,,,,,,,,,,61.63575680411129,,
2024-01-04 12:00:00,,90.34138933695034,,,,,,,,,,,,,,,,76.31925972159294,,,,,,,,,,58.97337332714841,,
2024-01-04 13:00:00,,76.25365070649036,,,,,,,,,,,,,,,,62.03605220142797,,,,,,,,,,54.215649778003296,,
2024-01-04 14:00:00,,92.74302270528378,,,,,,,,,,,,,,,,71.4476528189956,,,,,,,,,,54.0159226898345,,
2024-01-04 15:00:00,,115.1353412139817,,,,,,,,,,,,,,,,70.90185955003328,,,,,,,,,,68.74387489149268,,
2024-01-04 16:00:00,,145.8921573312364,,,,,,,,,,,,,,,,57.39738447958342,,,,,,,,,,71.14793152644074,,
2024-01-04 17:00:00,,150.97768467488132,,,,,,,,,,,,,,,,93.17637331229851,,,,,,,,,,74.13320117236309,,
2024-01-04 18:00:00,,177.84337821753044,,,,,,,,,,,,,,,,110.71668262182773,,,,,,,,,,74.68726224555381,,
2024-01-04 19:00:00,,153.8419720003293,,,,,,,,,,,,,,,,78.33294022474266,,,,,,,,,,64.69338989948355,,
2024-01-04 20:00:00,,85.54260302252666,,,,,,,,,,,,,,,,82.60578507919942,,,,,,,,,,52.111661913007964,,
2024-01-04 21:00:00,,59.940622528822345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-04 22:00:00,,44.69812951712981,,,,,,,,,,,,,,,,28.56935480055448,,,,,,,,,,22.53132869548338,,
2024-01-04 23:00:00,,29.18605333704242,,,,,,,,,,,,,,,,22.489423583312625,,,,,,,,,,18.2136977570485,,
2024-01-05 00:00:00,,16.908827855494565,,,,,,,,,,,,,,,,12.530251482739878,,,,,,,,,,11.037005969122754,,
2024-01-05 01:00:00,,21.104721724340898,,,,,,,,,,,,,,,,14.406602263695838,,,,,,,,,,14.406761241441087,,
2024-01-05 02:00:00,,25.042396660064824,,,,,,,,,,,,,,,,21.008981153245855,,,,,,,,,,12.154073387485612,,
2024-01-05 03:00:00,,33.59089394533426,,,,,,,,,,,,,,,,19.223489428620653,,,,,,,,,,15.691633686744275,,
2024-01-05 04:00:00,,,,,,,,,,,,,,,,,,33.92104281178315,,,,,,,,,,28.336499902055802,,
2024-01-05 05:00:00,,72.0031888635499,,,,,,,,,,,,,,,,41.551951560998425,,,,,,,,,,36.665547834234715,,
2024-01-05 06:00:00,,112.38809922883695,,,,,,,,,,,,,,,,60.77875358269157,,,,,,,,,,63.01553229390785,,
2024-01-05 07:00:00,,139.61045031181692,,,,,,,,,,,,,,,,87.08927700675513,,,,,,,,,,73.27772791761632,,
2024-01-05 08:00:00,,144.93662453213796,,,,,,,,,,,,,,,,106.04788087493468,,,,,,,,,,97.76955003713816,,
2024-01-05 09:00:00,,187.17475030725012,,,,,,,,,,,,,,,,100.18109129337033,,,,,,,,,,78.81460597083374,,
2024-01-05 10:00:00,,168.6596855088465,,,,,,,,,,,,,,,,88.36863684880403,,,,,,,,,,66.08765295522397,,
2024-01-05 11:00:00,,114.22955618144668,,,,,,,,,,,,,,,,62.37021615913693,,,,,,,,,,65.51322800493926,,
2024-01-05 12:00:00,,95.13471925840688,,,,,,,,,,,,,,,,48.37195080002825,,,,,,,,,,51.27779127134818,,
2024-01-05 13:00:00,,104.82122875378107,,,,,,,,,,,,,,,,61.683366548440375,,,,,,,,,,50.795103091830136,,
2024-01-05 14:00:00,,97.01885249338608,,,,,,,,,,,,,,,,71.0798728570579,,,,,,,,,,53.81138959474138,,
2024-01-05 15:00:00,,107.99036413821165,,,,,,,,,,,,,,,,60.7022023173594,,,,,,,,,,62.15537619645388,,
2024-01-05 16:00:00,,147.67062642961218,,,,,,,,,,,,,,,,66.82674130955613,,,,,,,,,,63.21576500966255,,
2024-01-05 17:00:00,,136.32940304166,,,,,,,,,,,,,,,,87.92957117422,,,,,,,,,,96.85462507126704,,
2024-01-05 18:00:00,,151.05524664964463,,,,,,,,,,,,,,,,104.07985520785526,,,,,,,,,,68.84220028053323,,
2024-01-05 19:00:00,,138.9118073395849,,,,,,,,,,,,,,,,74.32717390818031,,,,,,,,,,68.9173715805233,,
2024-01-05 20:00:00,,94.2648932118707,,,,,,,,,,,,,,,,66.79437368707612,,,,,,,,,,61.12480446806304,,
2024-01-05 21:00:00,,69.07513992472329,,,,,,,,,,,,,,,,40.96531371396038,,,,,,,,,,34.660161789808846,,226.8375222830151
2024-01-05 22:00:00,,47.2473150276445,,,,,,,,,,,,,,,,29.38313229786074,,,,,,,,,,22.534187909088068,,108.48141848845397
2024-01-05 23:00:00,,26.53791191527886,,,,,,,,,,,,,,,,21.68858558848212,,,,,,,,,,19.339670985307897,,93.97643053545116
2024-01-06 00:00:00,,10.376157109257125,,,,,,,,,,,,,,,,,,,,,,,,,,5.3399829953389455,,37.53596119172565
2024-01-06 01:00:00,,15.18984021741018,,,,,,,,,,,,,,,,8.068398670569817,,,,,,,,,,7.226174116227074,,38.28294810821518
2024-01-06 02:00:00,,15.653043022153122,,,,,,,,,,,,,,,,9.899596012090123,,,,,,,,,,8.972103349013395,,32.346789419217735
2024-01-06 03:00:00,,18.68280801222225,,,,,,,,,,,,,,,,14.960426345998357,,,,,,,,,,10.62092010563827,,56.42485705778714
2024-01-06 04:00:00,,17.64934209901902,,,,,,,,,,,,,,,,16.736578286991335,,,,,,,,,,13.84210091983264,,79.32909550470498
2024-01-06 05:00:00,,37.80634787277917,,,,,,,,,,,,,,,,22.587091944433865,,,,,,,,,,26.727069699195624,,116.34235898573687
2024-01-06 06:00:00,,57.663873799270576,,,,,,,,,,,,,,,,45.27393128033316,,,,,,,,,,37.035255003934346,,152.24774693540638
2024-01-06 07:00:00,,113.78499261325301,,,,,,,,,,,,,,,,48.09515819780384,,,,,,,,,,39.55051080072045,,197.13657049148594
2024-01-06 08:00:00,,82.0376710039173,,,,,,,,,,,,,,,,48.02408607604928,,,,,,,,,,46.1110762361464,,371.8290915338333
2024-01-06 09:00:00,,106.18033089396347,,,,,,,,,,,,,,,,51.88392083570735,,,,,,,,,,59.87047898525149,,200.00578536066445
2024-01-06 10:00:00,,80.01913231737424,,,,,,,,,,,,,,,,46.60222900050624,,,,,,,,,,50.20278487546014,,235.25815794066037
2024-01-06 11:00:00,,61.429197512530884,,,,,,,,,,,,,,,,47.11655573731993,,,53.39707152141419,,,,,,,42.28802381570992,,156.7547142113253
2024-01-06 12:00:00,,51.54495961887407,,,,,,,,,,,,,,,,22.79968053329548,,,65.68193093574199,,,,,,,40.73230739926017,,190.06407777355673
2024-01-06 13:00:00,,55.95471191823697,,,,,,,,,,,,,,,,43.0467606842708,,,40.97173026149382,,,,,,,39.10718584987511,,189.71455001300313
2024-01-06 14:00:00,,56.5443768862555,,,,,,,,,,,,,,,,34.29036366394313,,,41.78034950777895,,,,,,,31.085249353085995,,161.07194444632756
2024-01-06 15:00:00,,54.29619984555093,,,,,,,,,,,,,,,,31.83731851076631,,,58.33641160851096,,,,,,,39.66582428372283,,175.93601552873733
2024-01-06 16:00:00,,80.53098542040968,,,,,,,,,,,,,,,,35.61526578231603,,,61.37693778142151,,,,,,,36.213819198455965,,254.32636127960228
2024-01-06 17:00:00,,82.01193314074709,,,,,,,,,,,,,,,,57.84862062659653,,,89.02062492967877,,,,,,,48.364504459873466,,273.2101041403862
2024-01-06 18:00:00,,91.49442321016971,,,,,,,,,,,,,,,,60.88157957061986,,,66.04255517893199,,,,,,,51.56334362629269,,285.103714666568
2024-01-06 19:00:00,,62.32324233144814,,,,,,,,,,,,,,,,43.20154134933664,,,54.621326623151475,,,,,,,,,188.728851479062
2024-01-06 20:00:00,,63.08693884121017,,,,,,,,,,,,,,,,41.96900359814341,,,40.130650693280074,,,,,,,21.090957262407922,,150.91775342481074
2024-01-06 21:00:00,,44.419233758532826,,,,,,,,,,,,,,,,27.610345515888046,,,31.293487541871354,,,,,,,25.546452355365787,,107.29262923867407
2024-01-06 22:00:00,,28.941982970910455,,,,,,,,,,,,,,,,19.358791536988722,,,26.066227027391644,,,,,,,18.586767347596727,,57.35908881068168
2024-01-06 23:00:00,,18.961021117022884,,,,,,,,,,,,,,,,11.929771057177266,,,12.647596418481065,,,,,,,10.794300887458345,,42.97014210722028
2024-01-07 00:00:00,,11.18268537430261,,,,,,,,,,,,,,,,6.566364167072735,,,7.193144220939679,,,,,,,,,33.677424724806436
2024-01-07 01:00:00,,10.005222432998032,,,,,,,,,,,,,,,,6.177080572830942,,,10.805402484449179,,,,,,,6.32455973058332,,42.96632024433154
2024-01-07 02:00:00,,14.865871463093995,,,,,,,,,,,,,,,,8.378131348382086,,,13.91103025203313,,,,,,,11.449177902919018,,50.46072458637799
2024-01-07 03:00:00,,15.623926780078767,,,,,,,,,,,,,,,,9.384706631840437,,,18.334820666240965,,,,,,,8.91357161494618,,56.085886074123934
2024-01-07 04:00:00,,24.79578465455506,,,,,,,,,,,,,,,,16.230401524293843,,,22.98988225214533,,,,,,,15.381840405141364,,89.00130784565823
2024-01-07 05:00:00,,48.37182290925936,,,,,,,,,,,,,,,,25.562343763618852,,,45.491733314031094,,,,,,,23.334321894340754,,146.19428330199895
2024-01-07 06:00:00,,53.28329175395484,,,,,,,,,,,,,,,,38.7682948509925,,,70.74832080621619,,,,,,,29.599275234239215,,177.3999115263702
2024-01-07 07:00:00,,52.996900019159725,,,,,,,,,,,,,,,,64.40396676725683,,,78.53504075384845,,,,,,,53.734712073285834,,262.22801831737934
2024-01-07 08:00:00,,110.34249703666661,,,,,,,,,,,,,,,,59.3649720836054,,,101.30687860312266,,,,,,,54.69746058734862,,354.32792190777997
2024-01-07 09:00:00,,89.68570747542368,,,,,,,,,,,,,,,,63.357827821971426,,,87.99436665705113,,,,,,,57.543087204019265,,312.05607314332264
2024-01-07 10:00:00,,87.76271111338912,,,,,,,,,,,,,,,,72.46642563094596,,,60.65938563802065,,,,,,,49.571006607093196,,253.24487131076924
2024-01-07 11:00:00,,66.85166312076696,,,,,,,,,,,,,,,,,,,61.56043081662826,,,,,,,26.9719284258456,,181.6842620159547
2024-01-07 12:00:00,,56.96952894978423,,,,,,,,,,,,,,,,31.640147123980203,,,43.922764621724745,,,,,,,41.844349770600175,,149.4490377559188
2024-01-07 13:00:00,,64.32067856200074,,,,,,,,,,,,,,,,34.35811423210826,,,56.25331766242775,,,,,,,36.4615110424179,,127.07866509487549
2024-01-07 14:00:00,,51.4812163406572,,,,,,,,,,,,,,,,,,,69.12680504496677,,,,,,,31.6639709560535,,164.37136981049952
2024-01-07 15:00:00,,75.55532195576109,,,,,,,,,,,,,,,,45.257796313099036,,,63.919022282465235,,,,,,,30.441865631075267,,241.2949682677616
2024-01-07 16:00:00,,82.73853691302551,,,,,,,,,,,,,,,,40.81841293358542,,,80.4182335033269,,,,,,,36.62950228903074,,179.95494494259256
2024-01-07 17:00:00,,68.22723109511217,,,,,,,,,,,,,,,,63.38884259450048,,,76.63579213395326,,,,,,,45.01047376973118,,231.60602562304507
2024-01-07 18:00:00,,101.16494347266874,,,,,,,,,,,,,,,,35.983341298048245,,,86.42544267267944,,,,,,,34.50993754915814,,235.07417794919584
2024-01-07 19:00:00,,76.35360836679276,,,,,,,,,,,,,,,,37.25275883618072,,,73.73263448320897,,,,,,,37.86827176885997,,200.4450556667695
2024-01-07 20:00:00,,53.66339163453288,,,,,,,,,,,,,,,,38.79193495522981,,,49.945326514716044,,,,,,,30.058982505165922,,188.60505820477047
2024-01-07 21:00:00,,55.20165628805856,,,,,,,,,,,,,,,,,,,29.559158034430126,,,,,,,21.7487165958997,,94.21099433596072
2024-01-07 22:00:00,,39.21950017673892,,,,,,,,,,,,,,,,14.489784085398387,,,21.93488649295074,,,,,,,19.034293621621245,,75.40047521323261
2024-01-07 23:00:00,,18.843247886216524,,,,,,,,,,,,,,,,14.946956219314995,,,16.499221964080448,,,,,,,10.907513661964236,,47.26824339810661
2024-01-08 00:00:00,,17.51398291466076,,,,,,,,,,,,,,,,12.625663747687357,,,17.468463376013098,,,,,,,9.746517635907407,,45.63457056162889
2024-01-08 01:00:00,,21.69408852192788,,,,,,,,,,,,,,,,11.475739031972076,,,18.92419828457933,,,,,,,13.894818522820769,,51.91096036978409
2024-01-08 02:00:00,,23.855551040095573,,,,,,,,,,,,,,,,13.990163209228408,,,28.807048705226798,,,,,,,16.096511011398768,,66.06024734383416
2024-01-08 03:00:00,,23.899892646722797,,,,,,,,,,,,,,,,19.2937247303128,,,34.19595523981152,,,,,,,19.372833425156397,,96.74289429064055
2024-01-08 04:00:00,,46.87719562134649,,,,,,,,,,,,,,,101.56014343302697,30.506802931820072,,,37.18901742941732,,,,,,,24.123614778154455,,121.82428877628647
2024-01-08 05:00:00,,76.33185980524146,,,,,,,,,,,,,,,168.93882581467716,51.40012483517374,,,59.35747931571819,,,,,,,31.94158768535332,,156.10985139310495
2024-01-08 06:00:00,,90.02783836395747,,,,,,,,,,,,,,,223.5459759505745,70.69881404991584,,,116.25370229164409,,,,,,,67.10895510047712,,
2024-01-08 07:00:00,,134.03499641544323,,,,,,,,,,,,,,,334.8167911827682,87.84524444223791,,,131.6154081135846,,,,,,,92.98888356976774,,465.80997905990176
2024-01-08 08:00:00,,149.74237962789033,,,,,,,,,,,,,,,333.58985405527693,104.03450622107331,,,159.267512045806,,,,,,,96.32289204015322,,424.9929193945077
2024-01-08 09:00:00,,162.35064274415637,,,,,,,,,,,,,,,,,,,143.25424044364044,,,,,,,65.91218412485547,,483.23598851995615
2024-01-08 10:00:00,,186.9102503252018,,,,,,,,,,,,,,,302.7916589790907,91.05457785942824,,,125.39695793670558,,,,,,,79.1961285737616,,402.93649707357514
2024-01-08 11:00:00,,100.66568638714155,,,,,,,,,,,,,,,276.9147795272662,66.20407755839686,,,95.87873258916507,,,,,,,66.8015242136301,,348.85450192926896
2024-01-08 12:00:00,,97.16885915698671,,,,,,,,,,,,,,,280.04154849828103,43.903078615798194,,,99.23960959903086,,,,,,,46.44089289887605,,300.91652689640046
2024-01-08 13:00:00,,91.07840644413942,,,,,,,,,,,,,,,231.93958824868665,57.294622857924956,,,86.67202453386076,,,,,,,44.975547594140764,,284.5494715616064
2024-01-08 14:00:00,,93.83465006018126,,,,,,,,,,,,,,,,,,,77.47624080636389,,,,,,,58.09435368355258,,313.51849574484896
2024-01-08 15:00:00,,115.22165972724781,,,,,,,,,,,,,,,274.8650503310957,63.52835994458307,,,100.16019047607482,,,,,,,73.18711731816586,,334.96549106277735
2024-01-08 16:00:00,,126.59267411649773,,,,,,,,,,,,,,,352.65580737536345,70.65234823789741,,,115.61104069290475,,,,,,,82.029450674281,,319.0713310609394
2024-01-08 17:00:00,,204.51556736581298,,,,,,,,,,,,,,,386.1876996025746,104.57216129793215,,,120.77075738916196,,,,,,,87.33598110095376,,403.48750385937956
2024-01-08 18:00:00,,183.33753300704342,,,,,,,,,,,,,,,411.02016808356586,89.85180920625596,,,173.69413459396677,,,,,,,82.63186702449529,,415.97288205334803
2024-01-08 19:00:00,,136.79087546935222,,,,,,,,,,,,,,,258.4548339062096,108.70416999700721,,,89.18283268433566,,,,,,,56.563373609674045,,437.1493268190612
2024-01-08 20:00:00,,115.82349702945301,,,,,,,,,,,,,,,230.89083625426554,,,,90.98786060113237,,,,,,,,,234.04609653755023
2024-01-08 21:00:00,,75.59757917728028,,,,,,,,,,,,,,,,40.362657023949644,,,72.74990913218193,,,,,,,29.08419113716225,,214.67675857546865
2024-01-08 22:00:00,,43.911100780789305,,,,,,,,,,,,,,,111.22220428007691,26.402028102290995,,,41.46955959912245,,,,,,,20.351945360725203,,136.60507819616146
2024-01-08 23:00:00,,32.85814114087309,,,,,,,,,,,,,,,70.93499643775064,20.911408031361354,,,23.46281974132752,,,,,,,20.936569487782048,,95.76334695457697
2024-01-09 00:00:00,,17.031847111661566,,,,,,,,,,,,,,,49.39608350800967,9.24043821713931,,,16.700845542357293,,,,,,,10.499334052154344,,58.18139332107678
2024-01-09 01:00:00,,18.65748513415328,,,,,,,,,,,,,,,52.88295895573618,12.104067074377893,,,14.42820608750272,,,,,,,11.369359689736246,,58.988162007785476
2024-01-09 02:00:00,,20.216193920543333,,,,,,,,,,,,,,,72.08382322918047,16.932131960295955,,,29.479070361367576,,,,,,,12.341670131165854,,72.3226723776825
2024-01-09 03:00:00,,34.4572683612298,,,,,,,,,,,,,,,68.50480538612621,18.36423069921894,,,27.795003714260055,,,,,,,18.274949302385128,,96.28188988524825
2024-01-09 04:00:00,,48.05786552971088,,,,,,,,,,,,,,,118.06634339417987,30.117870353686193,,,48.18728867619886,,,,,,,20.914780692589012,,114.02525437896048
2024-01-09 05:00:00,,78.62731385639083,,,,,,,,,,,,,,,163.7696559424159,44.74857579671149,,,42.99731973342628,,,,,,,30.959035637327784,,213.40509346584108
2024-01-09 06:00:00,,96.05984741148586,,,,,,,,,,,,,,,242.24351272705093,73.35106287527123,,,73.73987409222218,,,,,,,,,268.918660502034
2024-01-09 07:00:00,,122.59920789381849,,,,,,,,,,,,,,,269.9593253080654,98.48245836445263,,,114.09614114088494,,,,,,,94.2802530464822,,454.95158788276547
2024-01-09 08:00:00,,185.31681058842668,,,,,,,,,,,,,,,363.074825535345,137.35431103045218,,,156.6566645373679,,,,,,,81.99070045460327,,404.7947408462204
2024-01-09 09:00:00,,149.418436186001,,,,,,,,,,,,,,,369.0961495092777,85.3431093092436,,,124.41723053819521,,,,,,,78.02080413710547,,
2024-01-09 10:00:00,,155.2191837197567,,,,,,,,,,,,,,,315.35188342716623,70.98306000543924,,,103.96820299256788,,,,,,,75.51938883820051,,353.79734530702933
2024-01-09 11:00:00,,116.12606323515449,,,,,,,,,,,,,,,298.48329662020103,72.37033436177195,,,90.04725978812984,,,,,,,59.04181904851,,249.1956171473522
2024-01-09 12:00:00,,120.09788043919637,,,,,,,,,,,,,,,255.34443264984574,56.90499556080367,,,97.3707175577461,,,,,,,51.920657444190425,,327.85561024319884
2024-01-09 13:00:00,,110.49431340171768,,,,,,,,,,,,,,,249.20241589056056,,,,92.6564471798324,,,,,,,36.88120914689459,,270.57105230692474
2024-01-09 14:00:00,,108.97943942184823,,,,,,,,,,,,,,,238.36170464328507,60.08661114839476,,,96.29456538068058,,,,,,,48.83147140586226,,288.04062134899453
2024-01-09 15:00:00,,120.50110220949347,,,,,,,,,,,,,,,349.8460726868916,,,,72.3697469615499,,,,,,,52.913213414879095,,
2024-01-09 16:00:00,,129.0735714189597,,,,,,,,,,,,,,,330.82859127046,95.00045079863196,,,115.78536429979977,,,,,,,75.535056756123,,386.30005092399114
